CNPJ,CPF
96446561698593,78581850646
56114895756964,28400918523
65012305574195,89853039890
49341182316212,49740585566
80993060686527,26165445117
84419120657576,63882687848
65012305574195,83868091532
82011566347608,45404326536
80509909102767,45327978227
27745130881963,18237258929
41418339362464,98705819826
80294934452936,95955471249
37807480399323,49682432586
24366148453943,42093565331
82874747428016,86138231933
80294934452936,12059230397
37807480399323,48521949279
78376027409410,92390484752
62668877819131,91997045043
25513712398394,22379335672
33627455438980,51966637284
80993060686527,99111047046
24366148453943,32389155058
37698948044599,87851167817
65012305574195,84173663745
77363555522414,90237689861
31032450253537,25219912780
82874747428016,12273639949
96252915496527,27338564308
25776742292783,46442930121
95660750107841,64381355799
94823868628552,65816897198
94823868628552,99571369747
25513712398394,55584432795
79522914976349,51893477278
38045647514401,43312860852
77948010861427,54456781690
25776742292783,38736847591
98350280848017,36096814896
10583135150296,62223966531
94466310402991,13774205382
94823868628552,10185032993
74549080594929,72108932878
39003021370379,55874222546
82622589316584,57389599758
45295288702545,65975174347
17930212248350,32447048844
77363555522414,85489812014
24366148453943,94255549576
82851329951625,14894794501
49341182316212,98799296559
24213037007828,63439149388
24366148453943,14404867770
94312606099957,94784518817
77948010861427,18421492217
39280180505111,59789302022
58380936692239,36433810367
52353336284687,45291791357
74549080594929,87149940651
79188359316833,67654294421
33627455438980,66355520302
25513712398394,22424714768
10583135150296,69791606663
21656594657176,30152104714
80197117608063,89824734099
59191751694955,73984859392
40118078390691,31774632005
82561615894649,34214414853
68773749662947,25842544861
12889672508035,77235797499
82165497775159,35389285949
41917072548596,81860648021
82622589316584,81012211419
36551947019119,72096209310
82484311618001,63957661933
27745130881963,21416750352
54815793842573,64920616610
45295288702545,86833110446
14449365346203,77102957384
82484311618001,77737232257
82484311618001,89178144302
20077990191341,55318614584
39003021370379,98341432615
35810129552383,88772513193
59191751694955,48247924573
68773749662947,11070792614
39003021370379,35841819708
19340753971102,78332790722
27745130881963,83861740510
97534969517714,78425574032
41418339362464,66485328869
80197117608063,32354716757
72940236893833,38243389405
34309540217627,83058880495
45295288702545,35647713124
56114895756964,52263336229
10583135150296,79057061078
46097289636674,44029770286
39280180505111,65520255986
45295288702545,39497817791
84419120657576,29585141239
59191751694955,87783902071
93922386015918,13248285694
29394446117338,67043695984
80993060686527,58961761660
59191751694955,73514793463
40118078390691,10534365929
94312606099957,35293660828
94312606099957,87408803071
53902059683323,33820311511
61921603224803,54768167256
59641810724473,71419202728
79188359316833,73768091060
31161948922058,31673190652
31161948922058,61168437147
36551947019119,52111608165
68773749662947,36544189396
82622589316584,78800886480
34309540217627,87953364510
80509909102767,53866932389
38045647514401,90986583720
91166863731899,69829172789
91166863731899,24012234720
96446561698593,30401058518
82561615894649,29846933092
82165497775159,17187576868
49341182316212,26462079291
36551947019119,24024658420
80197117608063,18136040529
77948010861427,58364743882
82874747428016,32240191114
36551947019119,40783948976
21656594657176,92657386141
39280180505111,42875487036
35810129552383,59301813452
80993060686527,47560478793
55841356143005,65242810348
69595295206961,67813175090
14449365346203,24883730535
97990733908995,46394721116
64411873825172,89803041129
25513712398394,73954013430
61921603224803,12868599188
80993060686527,67437884500
96446561698593,92626208160
65012305574195,88169465496
83278808046270,38598943698
31161948922058,93826803542
59191751694955,71614987507
36165256900022,62321157842
79522914976349,51486870521
17930212248350,68614841414
21656594657176,56681424637
37807480399323,20222696179
62749743857167,54228187130
56114895756964,58565651696
37698948044599,98106423532
33348500404737,13742621580
54815793842573,90309204871
53902059683323,32379448114
80993060686527,34820546862
54815793842573,47912725333
80294934452936,68218390829
56114895756964,45180227589
18281739518582,51724470104
46097289636674,88652217606
95660750107841,32958156901
37807480399323,39362912463
91166863731899,90361893517
69595295206961,42673810193
33627455438980,59864013127
94823868628552,30400469860
35810129552383,50178802250
46097289636674,69373752836
53902059683323,22289887592
74549080594929,29427180510
14449365346203,59397665123
72465950607081,49344341179
82561615894649,25929545404
85443217227750,78230788634
82011566347608,87350477929
85443217227750,19058271230
47826093703467,50863004255
35810129552383,99449821712
92472164654253,83412996680
29394446117338,51294238974
82561615894649,86413994056
79188359316833,96216688278
94823868628552,38577120152
77363555522414,28051671260
83278808046270,72701957909
18281739518582,62912028890
82484311618001,93409470611
39280180505111,13988082319
34309540217627,41576437182
95660750107841,12897504702
36165256900022,83106347415
59641810724473,56342029946
91166863731899,58896200869
62668877819131,88291711947
45295288702545,81738431223
59641810724473,37106145765
82011566347608,29681636811
36551947019119,32521892965
25776742292783,99941811182
41418339362464,66501531872
54815793842573,85781276126
80197117608063,61164868175
33348500404737,64030615682
77948010861427,59753133251
82165497775159,12485515566
45295288702545,14597900941
55841356143005,91383803223
77363555522414,67964963488
82874747428016,13129900353
52353336284687,29378628560
45295288702545,12775828740
47826093703467,99538829314
97990733908995,31190280844
61303513933329,84331942581
74549080594929,21925652905
19340753971102,37866482436
96252915496527,27863364066
78376027409410,23245831147
21656594657176,56289170224
19340753971102,37761064568
83278808046270,15526036949
18281739518582,81162153501
27745130881963,78309075804
38045647514401,52281569931
83278808046270,51172643550
17930212248350,31301848314
83278808046270,27156605916
95386174431158,52212794646
17930212248350,39725728992
80509909102767,94546550490
94312606099957,36325973839
32446416049734,36544822351
61921603224803,72214330049
52353336284687,60096159001
46097289636674,55350674997
82011566347608,98844303523
97990733908995,49054446233
19340753971102,23902815540
21656594657176,47586121398
14449365346203,42285559182
55841356143005,70014379629
24213037007828,72662195588
97534969517714,70180567315
65584843227507,54015955880
74549080594929,84950516128
18281739518582,84371330900
58380936692239,19064880398
38045647514401,48592731625
37807480399323,76632881340
95386174431158,47975844068
78376027409410,50814230641
95386174431158,45006671170
49341182316212,80084535981
17930212248350,43018087870
80294934452936,59261625492
77363555522414,69938387640
55841356143005,94602180666
65012305574195,27246243237
27745130881963,72164680867
55841356143005,96664348875
47826093703467,13586268481
10583135150296,28847628907
20077990191341,43069421448
82011566347608,63408274631
36165256900022,21531616662
46097289636674,21096206972
27745130881963,60785409671
96252915496527,65539927569
82561615894649,41918817171
82011566347608,59227385864
61921603224803,98389514598
33627455438980,33255470564
52353336284687,63281042439
79188359316833,68095410419
35810129552383,51085752505
97534969517714,89883296006
82622589316584,13627176515
61921603224803,75660251067
79522914976349,37912418060
64411873825172,11592826375
52353336284687,82052784313
77948010861427,43505860278
74549080594929,94944787598
79188359316833,29577835149
94466310402991,69491737873
83278808046270,42393606031
59108194804780,78886744902
21656594657176,67258402693
97534969517714,43959237152
49341182316212,48626557979
97534969517714,19768224703
55841356143005,64679173862
62749743857167,28007142085
58380936692239,40825018243
94466310402991,97114794765
84419120657576,90445353737
31032450253537,52376547302
65012305574195,53949418464
45295288702545,60946669087
29394446117338,97207148894
79188359316833,41275505568
82851329951625,61323882753
79188359316833,73823363350
95660750107841,74187004264
32146474794536,65684174889
94466310402991,33101320074
41917072548596,79006939686
14449365346203,43949993904
97990733908995,86880740474
59191751694955,62740009162
59191751694955,37110088907
92522664749144,79781825396
29985749885620,86831600542
82622589316584,27891889446
96252915496527,82275063256
85833961954628,88274164110
80993060686527,86503326529
68773749662947,32573814058
79188359316833,57072651313
75879460602581,15287385174
95660750107841,12828944436
31032450253537,75151450912
31032450253537,73376272043
62749743857167,26536023498
37807480399323,95400639802
80993060686527,20218996846
94823868628552,22207621129
25513712398394,96169073403
20077990191341,22272300903
55841356143005,80901569241
62749743857167,43845542568
92522664749144,12709253826
29985749885620,87216217139
31032450253537,50701064043
45295288702545,69355323553
96252915496527,61898177458
91166863731899,34296589219
37698948044599,21745212670
75879460602581,91940880872
34309540217627,45505515273
92522664749144,58268374370
21656594657176,83563743169
97811619447236,77618993422
41418339362464,95208353535
32446416049734,35722244797
69595295206961,92363972942
79522914976349,80828070586
97534969517714,79942867434
95386174431158,74071736239
62668877819131,40165991753
39003021370379,11308663995
31032450253537,16001999572
21656594657176,29953275286
78376027409410,22452381092
37698948044599,75849923719
31032450253537,86788069152
72465950607081,36328631124
68312882938921,75809582782
21656594657176,75126358845
95386174431158,40249124847
72940236893833,64919817012
82484311618001,72896532522
39280180505111,35395902973
74549080594929,28920504451
94823868628552,99950367661
33627455438980,63993034911
41917072548596,48458398890
75879460602581,12499647116
49341182316212,45938336520
93922386015918,17607733306
80993060686527,69899452363
29985749885620,90118722518
18281739518582,53504585662
84419120657576,61928731324
10583135150296,35954696343
46097289636674,44248497223
80294934452936,62312539186
59641810724473,86175875613
78376027409410,50671007409
52353336284687,15478222821
33348500404737,64841530504
85833961954628,93035082686
10583135150296,84003560442
97534969517714,51223201355
65584843227507,15263647304
82165497775159,66940169059
58380936692239,18230260645
94312606099957,93729209847
46097289636674,73466191480
25513712398394,70809654143
41917072548596,70027538546
61303513933329,53247903043
80509909102767,50087640683
72465950607081,26828440914
94823868628552,19102787283
77363555522414,20705291371
62749743857167,12888454708
95386174431158,51805893133
80197117608063,17927847116
37807480399323,26656953477
77363555522414,20467800782
82851329951625,87838769811
95660750107841,26301251901
29394446117338,90268797409
79522914976349,25300286279
21656594657176,74296081162
80509909102767,59363806839
36551947019119,26918919331
74549080594929,38271073822
96758550393062,38794725386
27745130881963,93706638755
97534969517714,85545584742
52353336284687,49475013419
68312882938921,14321562574
72465950607081,45490311908
85443217227750,63140594446
92522664749144,24674130855
61303513933329,44703104220
78376027409410,55449747867
91166863731899,90851806861
33627455438980,96454813037
65012305574195,43875409854
45295288702545,20689680510
31032450253537,25519419015
94823868628552,27379374686
32446416049734,88447077903
94823868628552,36595395992
82165497775159,78528681338
61303513933329,86476577020
77948010861427,87883519448
12889672508035,64069902506
82165497775159,82733232162
85833961954628,22561321880
29394446117338,12334196183
74549080594929,18674949750
72940236893833,95327034348
41418339362464,67705670068
94312606099957,43240386329
49341182316212,15430087951
56114895756964,53861006266
65012305574195,55367029411
25776742292783,66233292870
47826093703467,25607657997
31161948922058,69927205620
65584843227507,74952913159
45295288702545,46803611241
94823868628552,30934146332
39280180505111,62580494826
56114895756964,66912422300
49341182316212,94200969459
79522914976349,76643881821
62749743857167,92390247642
40118078390691,91455985259
96446561698593,26368214964
84419120657576,45731770558
94823868628552,58880134645
29394446117338,37237506881
32146474794536,37892114680
92522664749144,73041634082
97811619447236,33855930482
68773749662947,37809499663
10583135150296,34044511986
91166863731899,81617188810
82165497775159,19156760501
79522914976349,67363634234
33627455438980,51966555306
33627455438980,67145181055
82484311618001,14415886097
58380936692239,54059722356
82622589316584,85048365366
69595295206961,73185861212
25513712398394,94870100702
49341182316212,89863261521
82011566347608,83947806177
65584843227507,28210029306
31032450253537,68138526776
82622589316584,70738866880
34309540217627,31816430324
84419120657576,52194271295
79188359316833,19541027383
84419120657576,78316166630
45295288702545,56768934544
61921603224803,22996993797
12889672508035,38503682198
80294934452936,20836579607
82011566347608,64480093127
78376027409410,36029010179
72465950607081,81929655678
32146474794536,86552509993
91166863731899,14170769906
32446416049734,64030785590
80197117608063,73016873468
39280180505111,12560258519
82622589316584,50650352798
84419120657576,32160369226
29394446117338,91611790037
25513712398394,87041637371
82622589316584,25929402807
97990733908995,39234317699
61921603224803,71761338553
29985749885620,31033585880
65012305574195,11685927445
85833961954628,74182951817
25513712398394,15161622777
68312882938921,91666098635
94312606099957,37880345208
85833961954628,89817042835
96252915496527,87573578148
77948010861427,51768732881
32146474794536,78496542802
62749743857167,63335565259
32146474794536,29262945789
77948010861427,25931795678
53902059683323,86961819274
14449365346203,27719701515
82484311618001,16442449927
20077990191341,78555343426
97811619447236,83049979936
33348500404737,80483080076
72465950607081,79433149734
92472164654253,71781549270
29394446117338,29589215616
64411873825172,25832445833
72465950607081,27892228095
82165497775159,50687002734
61303513933329,36259468793
49341182316212,81409685502
33348500404737,12000035187
98350280848017,46421869351
93922386015918,43002233354
19340753971102,31536895098
96446561698593,82906443944
37807480399323,38327027504
77948010861427,79991703789
58380936692239,16577750021
82622589316584,79551722294
82622589316584,22417648550
27745130881963,74791866141
32146474794536,95556314965
77363555522414,28263301156
20077990191341,59984791017
97534969517714,17855475372
82622589316584,74483973258
18281739518582,83708382747
69595295206961,59021678197
41418339362464,77946048944
83278808046270,24140284019
24366148453943,27481241101
59108194804780,67740043065
82622589316584,59831663506
18281739518582,78094444412
82165497775159,90116189087
36551947019119,33924383860
85833961954628,22043829537
46097289636674,87243803240
65584843227507,92452738795
39280180505111,83744262377
14449365346203,29522340900
41917072548596,68143678030
79522914976349,94245955293
29985749885620,73709776858
75879460602581,18037062733
39003021370379,79851889954
80294934452936,80055592366
39280180505111,21521764906
49341182316212,52664031425
97811619447236,64889927912
59191751694955,44537796774
17930212248350,54706919505
95386174431158,88237015472
68312882938921,45335774839
37698948044599,52694374685
96758550393062,37616359218
78376027409410,98825097820
93922386015918,93473982938
94466310402991,89295693308
36551947019119,40883514175
52353336284687,83389186214
29985749885620,31611387237
83278808046270,59059040497
97990733908995,95207050709
38045647514401,39223519321
46097289636674,63760279010
58380936692239,31825355422
80294934452936,27463775859
94312606099957,95505515093
96252915496527,60431025573
74549080594929,32335667406
65584843227507,93164203594
12889672508035,88591600190
55841356143005,22070904372
94466310402991,90408112042
91166863731899,40552590937
72465950607081,46167351087
82484311618001,55803198335
38045647514401,11002617623
97990733908995,65310191704
46097289636674,62812246366
80509909102767,59119786896
46097289636674,94313221695
25776742292783,66206240135
93922386015918,46621521982
77363555522414,62790549601
80993060686527,55309119924
82011566347608,39944313040
29985749885620,87999948030
82874747428016,56650947266
80197117608063,34770370537
62749743857167,28113555493
20077990191341,20310828685
80509909102767,90978854350
84419120657576,28682555874
82165497775159,71591371840
80993060686527,73516610364
31161948922058,12219836983
14449365346203,97940747150
45295288702545,66813433415
52353336284687,63589316587
61921603224803,66430370132
29394446117338,29737694484
72465950607081,25271689721
53902059683323,66897238960
56114895756964,41474557394
77363555522414,40557000393
17930212248350,82201061001
61303513933329,31242573831
72940236893833,15740998558
77948010861427,68103564178
31161948922058,86687852596
97534969517714,21100069511
95386174431158,62431347419
49341182316212,70065516165
14449365346203,20321163436
35810129552383,59616733798
25776742292783,92776809646
85443217227750,14718165543
82484311618001,32267658975
49341182316212,20040964395
54815793842573,18846945544
24213037007828,41557671733
75879460602581,72999611092
19340753971102,20338836958
82622589316584,55611062211
82851329951625,49452592591
29985749885620,40752743946
82165497775159,97071459168
80294934452936,54116190435
65584843227507,43434438636
97534969517714,14746285175
40118078390691,44781831548
37807480399323,33161514640
94823868628552,67114327159
40118078390691,32314423592
49341182316212,43677424250
79188359316833,85509300823
32146474794536,18351625794
79188359316833,20022815069
84419120657576,35536616281
27745130881963,31238075151
45295288702545,75290233882
80993060686527,60371355442
36165256900022,28576046717
92472164654253,99215200695
79188359316833,80281648762
41917072548596,17061379927
68312882938921,89676829421
33348500404737,17728530616
96758550393062,95138526374
82165497775159,66282567793
82622589316584,42145209571
32146474794536,64256013557
56114895756964,75152668455
77948010861427,95830422009
32146474794536,61754078532
69595295206961,31119571041
82622589316584,96929090801
32446416049734,55362317196
39280180505111,27360275448
21656594657176,73614688192
72465950607081,91404306156
49341182316212,45234569192
75879460602581,56385125907
41418339362464,15228616007
55841356143005,14054466463
52353336284687,87161457667
80197117608063,19211928071
33348500404737,87784926789
61921603224803,31308471997
21656594657176,62778549231
82622589316584,40445323381
47826093703467,12047164167
17930212248350,94135203316
31032450253537,93479934144
61303513933329,73100650043
97990733908995,57838753015
53902059683323,64314526838
95660750107841,18088295615
25513712398394,90869480503
82622589316584,34381787854
82011566347608,39479352617
32446416049734,80593597784
96446561698593,64583676347
62749743857167,93438579020
68312882938921,48883828137
41418339362464,40131033424
40118078390691,48468353728
21656594657176,97954031329
72940236893833,95783001938
34309540217627,76636017466
82484311618001,88963749058
69595295206961,55033837868
96252915496527,69483333778
14449365346203,73564883768
96758550393062,20655096548
82561615894649,82276088837
45295288702545,57904776498
38045647514401,52193969840
95660750107841,65250014838
68773749662947,14556050381
80197117608063,71287601444
41917072548596,76351021456
91166863731899,13037863874
82561615894649,35925332157
96758550393062,49551375970
58380936692239,61806701797
79188359316833,62268382195
96446561698593,83480501509
97534969517714,44313830992
82165497775159,31634266490
20077990191341,22183191324
58380936692239,83301981531
84419120657576,87240852464
82484311618001,76643338626
95386174431158,50669672867
36551947019119,94320037777
68312882938921,11061983281
59641810724473,49412844971
36551947019119,57511967707
58380936692239,31162420675
79522914976349,70019455967
84419120657576,65089642289
33627455438980,41340296234
27745130881963,44080523301
31161948922058,58770289784
32146474794536,55540136568
58380936692239,89299019653
27745130881963,10304700094
94823868628552,46300215981
82622589316584,35897225786
79188359316833,46079992594
25776742292783,92977633552
36551947019119,69784121650
83278808046270,27508759479
59191751694955,31698586905
82851329951625,75462759464
32146474794536,79360702552
49341182316212,98418119841
95660750107841,46746022704
96252915496527,55589911497
14449365346203,49004144944
36165256900022,45970170667
58380936692239,37057414085
59108194804780,67558714315
83278808046270,62682769635
52353336284687,98464371604
29985749885620,11524299681
97990733908995,40382167413
82165497775159,87433379010
78376027409410,97655964031
80509909102767,29688536053
68773749662947,70322899460
82011566347608,44621019841
36165256900022,29198251486
55841356143005,24017266777
54815793842573,33295363134
19340753971102,15992610712
21656594657176,49775143446
39003021370379,32408221504
82165497775159,14597446934
74549080594929,89594734861
78376027409410,63808193857
59641810724473,82308241168
85833961954628,18867081003
24213037007828,46785949742
25513712398394,41631609336
33348500404737,43596764560
40118078390691,11342418593
98350280848017,90495262133
32446416049734,24045131082
27745130881963,95633121574
82561615894649,34815104953
77948010861427,94856755397
79188359316833,68941636583
82851329951625,64310801602
25513712398394,42698800735
32446416049734,22808767368
34309540217627,45731487611
82561615894649,23149435440
12889672508035,53092127932
92472164654253,92008075393
95660750107841,27876879528
31032450253537,27723242358
62749743857167,58731596896
24213037007828,39158785678
85833961954628,69902011335
92472164654253,28607093341
33348500404737,98698261861
27745130881963,60325814028
53902059683323,18059995300
37807480399323,50201333094
84419120657576,69479984408
82874747428016,73506071325
80294934452936,74452846704
97990733908995,79839662583
31161948922058,18930764896
92472164654253,17611059766
58380936692239,38993428490
47826093703467,32232416655
46097289636674,38603550791
98350280848017,68116900869
20077990191341,56224897592
72940236893833,76962473659
25513712398394,32465459114
97534969517714,62938928496
10583135150296,97356582591
25776742292783,54955301073
53902059683323,19913198970
92472164654253,77060880459
59641810724473,30830920889
65012305574195,17546133228
24213037007828,53896976477
78376027409410,98762995915
65584843227507,78811883920
97811619447236,78730493401
82874747428016,98079205371
68312882938921,16006120685
62749743857167,41937563159
59108194804780,33299760953
96252915496527,68765525364
39280180505111,53121022939
69595295206961,26209156434
95386174431158,44595139659
32446416049734,54014275278
94823868628552,60618426718
18281739518582,31031734156
85443217227750,67871283492
56114895756964,98311855493
17930212248350,67162762962
91166863731899,97926908243
96446561698593,54110866314
46097289636674,98975133713
82561615894649,51657938137
49341182316212,33983149484
18281739518582,91437334724
61921603224803,51374012006
82484311618001,93721964923
92522664749144,88566553542
62749743857167,18459163209
53902059683323,37800690879
10583135150296,41198533544
41917072548596,81676878796
18281739518582,81322115179
45295288702545,18565284137
39280180505111,11684807563
24366148453943,37576912124
78376027409410,60170407021
93922386015918,53000545954
75879460602581,19667791844
45295288702545,99083603534
97811619447236,67856387531
80993060686527,81256852821
65012305574195,67890407689
96758550393062,73412204541
80509909102767,71450714397
84419120657576,30634477655
10583135150296,89783161735
77363555522414,93666768025
77363555522414,73651479591
72465950607081,67196435790
62749743857167,74837567633
27745130881963,39932987845
31161948922058,79287241218
92522664749144,60967514703
41418339362464,58579676348
91166863731899,86264117473
10583135150296,62196811749
96446561698593,86985927944
18281739518582,34280793689
56114895756964,19372717202
38045647514401,74711128219
33348500404737,59780256338
97534969517714,94877768731
82484311618001,77259338073
33348500404737,95983087139
82874747428016,24442227825
33627455438980,43835595284
85833961954628,72324136011
92472164654253,71480386636
52353336284687,74694925195
39280180505111,65466921983
78376027409410,57819528068
20077990191341,39778786365
24213037007828,18401758810
37698948044599,73788633360
27745130881963,81324328397
82011566347608,28041949050
29394446117338,91497495004
74549080594929,48979130007
18281739518582,88094717047
85833961954628,44012768583
33627455438980,91363442767
37698948044599,59283548523
62749743857167,92514221810
20077990191341,48441183258
62749743857167,38366897448
92522664749144,62264732925
85833961954628,33130453654
83278808046270,83977119782
96446561698593,87941265227
92472164654253,71091270071
94823868628552,98647277793
31032450253537,32143436231
18281739518582,78424194307
36165256900022,87417455964
45295288702545,61955440520
56114895756964,69885628651
33627455438980,24008267364
54815793842573,45734449181
45295288702545,32448732189
69595295206961,97069272404
95386174431158,33661777353
12889672508035,90443496779
25513712398394,23904691438
10583135150296,70986981604
82622589316584,13553744847
25776742292783,74538502989
85443217227750,13413299943
93922386015918,36745371389
62668877819131,77168625812
55841356143005,57994570271
35810129552383,72899853275
59108194804780,35573178060
72465950607081,63644843450
82011566347608,28304829564
24366148453943,85190273464
72940236893833,39949371061
69595295206961,28048656028
40118078390691,10911740360
95660750107841,80275046935
82851329951625,63825215767
53902059683323,57861638083
46097289636674,19164529895
59108194804780,27484434468
80197117608063,93346651432
29985749885620,62547944808
39280180505111,13438528066
40118078390691,22389056536
96446561698593,96671007917
25776742292783,44613212242
39280180505111,76107248919
14449365346203,68327545621
31032450253537,75475054012
62749743857167,27250485153
39280180505111,86099867491
74549080594929,73892741418
47826093703467,77860623527
25513712398394,89666832309
78376027409410,32817716473
91166863731899,32247840348
82484311618001,48763087099
59641810724473,47298093019
59641810724473,23887878840
79522914976349,30102404655
77948010861427,47976477527
33348500404737,20423470279
39003021370379,80581942718
85833961954628,88861663436
47826093703467,80931912300
19340753971102,44905647789
33348500404737,36866226214
47826093703467,98305335357
97990733908995,40515656534
91166863731899,40188849744
17930212248350,81313694327
41418339362464,74044248033
37698948044599,32635702874
72465950607081,25131495628
62749743857167,67819245574
65584843227507,56665056942
59108194804780,17061141729
93922386015918,30078743874
79188359316833,77632441518
94466310402991,82710682000
31161948922058,67699359569
54815793842573,11178511229
24366148453943,30400411039
35810129552383,61836994823
19340753971102,23316515027
74549080594929,25994434135
53902059683323,23134371152
59641810724473,69796462322
68773749662947,84143732850
61303513933329,48837070908
92522664749144,32402367076
32446416049734,16122915510
62749743857167,50748684873
18281739518582,36939597534
80509909102767,17288743583
65012305574195,51442988842
91166863731899,86249824180
32146474794536,81067292184
37807480399323,43461889084
80294934452936,52084380752
79188359316833,42828921142
74549080594929,70301057048
25513712398394,47406089030
31032450253537,12934988067
85833961954628,39746571362
97990733908995,37983810963
85443217227750,95368688869
77948010861427,39733985786
64411873825172,11699628010
82011566347608,91623805745
78376027409410,44391734194
68312882938921,10316944213
58380936692239,31068465290
49341182316212,74123492880
33348500404737,26608454895
21656594657176,19175793048
33627455438980,13047417241
32146474794536,74020102268
64411873825172,63889183167
85443217227750,67285748204
95386174431158,46188103423
96758550393062,53286628531
41418339362464,93175776437
33348500404737,59420469151
80509909102767,51596740095
82874747428016,15223600626
62749743857167,29006279762
82851329951625,57781169447
68773749662947,43878932901
12889672508035,37691617742
29985749885620,29896364352
98350280848017,33193198332
40118078390691,44134945469
92472164654253,80896952684
32446416049734,48203848333
62668877819131,18878586341
47826093703467,33058039042
46097289636674,57346012733
31032450253537,30942817761
80509909102767,12575474183
39280180505111,78967774485
58380936692239,27829926058
34309540217627,73353797433
97811619447236,58538075148
31161948922058,53595093039
61303513933329,49627092548
58380936692239,34005908573
96446561698593,32434341719
59191751694955,35149695209
68312882938921,92820036651
97534969517714,11925750027
38045647514401,42802042346
31032450253537,75918257424
97534969517714,46651334778
85443217227750,62612861376
55841356143005,46245268837
61303513933329,69653215923
61303513933329,99606463541
93922386015918,55441071897
84419120657576,76994948429
45295288702545,36277138490
91166863731899,20237873955
62668877819131,91913447935
82874747428016,81753659688
49341182316212,88104021824
64411873825172,69277744225
59191751694955,41667880621
24213037007828,99849598081
45295288702545,93571632847
79522914976349,26502160908
39003021370379,36481316307
72940236893833,76702803321
33627455438980,68123896175
82561615894649,75486567182
38045647514401,38440936108
37698948044599,73472433307
72465950607081,49895841583
10583135150296,85176444268
74549080594929,46744137150
32446416049734,56000288942
36165256900022,11606023082
94466310402991,38372894265
98350280848017,29779818370
80993060686527,81954269920
59108194804780,82348432535
94312606099957,49421711300
20077990191341,90997758005
95660750107841,17104384331
41418339362464,34776257136
65584843227507,35568469596
38045647514401,21320753136
24213037007828,28850398507
31032450253537,11753178963
34309540217627,33739010182
65012305574195,82792970389
46097289636674,85851158380
25776742292783,90880812097
78376027409410,46288589969
61303513933329,53064359981
29985749885620,78334561025
52353336284687,85050632059
19340753971102,44555426893
65012305574195,17875619692
52353336284687,69086859710
64411873825172,88687641484
74549080594929,39191169761
35810129552383,32122516886
82874747428016,24120984163
33348500404737,90766047722
69595295206961,51928883092
78376027409410,46184329970
62668877819131,49547469507
52353336284687,96218089086
84419120657576,29665277813
65012305574195,78502431616
79188359316833,79572353730
31032450253537,25215909741
32146474794536,91345193848
82874747428016,97501492228
25776742292783,14388986169
18281739518582,68202346547
39280180505111,20421295008
74549080594929,83555253261
97811619447236,19051965496
97990733908995,78694237753
79522914976349,46598021115
41418339362464,99936752978
98350280848017,88907047271
39280180505111,95475249779
61303513933329,91142206432
35810129552383,74562470676
92522664749144,76615350021
36165256900022,96583513766
32446416049734,24901952503
61303513933329,50361435213
77948010861427,85935830524
82874747428016,86710036948
41917072548596,61504578133
96252915496527,61422035201
36165256900022,90991658083
39003021370379,16910925177
85443217227750,24105649115
92472164654253,75768805835
41418339362464,34953509445
59191751694955,15613180415
54815793842573,64098902691
35810129552383,56988624157
29394446117338,55229890807
41917072548596,41602468518
68312882938921,46944844590
64411873825172,79899983929
39003021370379,39084956426
65012305574195,94432481204
96252915496527,58536279763
36165256900022,83286253279
83278808046270,74838557469
82561615894649,48222092384
19340753971102,24275526687
72940236893833,40138483870
39003021370379,77294228803
24366148453943,64441819934
24366148453943,49227827404
78376027409410,66417931188
77948010861427,28600576755
82851329951625,18640056026
61921603224803,85845953114
83278808046270,82578042917
92522664749144,99165246765
41418339362464,63637653296
98350280848017,45457845192
18281739518582,63080798034
12889672508035,92340865196
59108194804780,58495498791
96758550393062,70326103938
20077990191341,17866051367
32446416049734,77980189071
97990733908995,66079341083
98350280848017,97727771634
32146474794536,34737058084
59108194804780,58330037947
29985749885620,43214944163
14449365346203,33957556627
39003021370379,77022384099
56114895756964,72220069524
58380936692239,80254673498
80509909102767,59269632682
80509909102767,83106171934
96758550393062,72788622500
52353336284687,66252031848
35810129552383,11661616602
92472164654253,80424550212
25776742292783,64608434035
53902059683323,46381725643
82011566347608,59319607671
29394446117338,36351484185
62668877819131,74294866507
34309540217627,87879695555
94823868628552,54209176921
72940236893833,86290159663
29394446117338,50110997354
45295288702545,90714362830
14449365346203,86257621172
14449365346203,39926895507
17930212248350,22930852745
62668877819131,20173434467
97811619447236,63815734446
59641810724473,28429143368
56114895756964,83242921188
96758550393062,43389323256
96446561698593,65004913998
10583135150296,74389957159
96446561698593,18656907723
80294934452936,70611437898
82165497775159,40630451041
77363555522414,15578434774
12889672508035,68125933940
84419120657576,86988982524
72940236893833,71737767393
84419120657576,34258419188
52353336284687,67554584152
53902059683323,73177097325
24366148453943,16141633185
25513712398394,88787214902
96252915496527,92140938106
96758550393062,17579587069
61921603224803,32157916778
68773749662947,60731520220
82011566347608,90428713871
75879460602581,68120871742
53902059683323,57896016088
21656594657176,32031360200
64411873825172,94500929773
25776742292783,12362361027
82165497775159,34655068734
96758550393062,76240673656
17930212248350,98801435698
92472164654253,77545185672
82622589316584,20134689174
29985749885620,22681924137
80197117608063,98037249986
82851329951625,83974316847
78376027409410,20255244948
31161948922058,22680616511
97811619447236,77067264965
82561615894649,90686419953
62749743857167,96734400591
21656594657176,67826763178
33627455438980,92713966488
93922386015918,29535122025
29394446117338,26422580150
82851329951625,28250556142
68312882938921,32029199838
