CPF,ID,papel
40980410307,421,banqueiro
40866960128,693,ladrao
34259040159,9373,lenhador
31393745846,24,mocinha
18331560390,17774,banqueiro
51726217509,10992,ladrao
67632223588,14462,ladrao
17781448818,121,heroi
95737572960,818,ladrao
88216984959,10647,ladrao
51747017342,14128,heroi
59168337071,6466,mocinha
13555127569,9476,heroi
46132123564,786,lenhador
53618577096,11081,heroi
27424438278,652,lenhador
72968381492,768,mocinha
54175426785,4614,banqueiro
10352405316,22,ladrao
69776454865,1429,assassino
31341090221,1921,banqueiro
57752669789,14462,heroi
54043280811,11544,banqueiro
37789344006,161,banqueiro
44000270485,2575,assassino
40083306012,11544,mochinho
59442286662,1921,mocinha
94032815469,768,banqueiro
60324428618,2841,assassino
13073250704,322,ladrao
22118839911,10647,lenhador
11549533529,24,mocinha
72786547756,672,lenhador
11159410570,2675,heroi
77260593715,508,assassino
50149555464,24,lenhador
51335449011,9476,assassino
43664221837,4247,mocinha
54385386455,1433,heroi
72634526571,553,heroi
50496511056,310,mocinha
27035077254,634,assassino
15927264676,693,figurante
77086391267,1824,figurante
85452402539,425,mochinho
95834963050,10625,mochinho
56942699699,10867,mocinha
72451788764,955,assassino
29195194859,12211,banqueiro
89407364349,19457,mocinha
80205194949,1574,heroi
20211687294,6466,heroi
61784203968,693,heroi
76973360221,818,figurante
59302046580,553,assassino
55339149597,11635,heroi
82895483540,9532,banqueiro
24233347425,616,ladrao
81719599233,4247,mochinho
49536692126,10625,ladrao
49046673972,129,banqueiro
20735918634,12211,assassino
29473165176,129,figurante
78891256568,129,mochinho
30694668868,12211,mochinho
25630558181,10567,figurante
66915937308,13654,ladrao
66917810706,670,mocinha
86217568560,24,heroi
91261516246,2067,mocinha
22101700471,19457,ladrao
50534364058,1538,ladrao
63803683896,243,lenhador
10050424955,9833,ladrao
65432648152,1538,heroi
91946968050,8920,lenhador
94058893201,652,lenhador
14020743037,768,ladrao
64115048694,121,lenhador
91483823443,652,heroi
78620551183,98,ladrao
90166001656,4247,heroi
17681863779,2841,lenhador
49317939296,11544,banqueiro
52668942972,12658,figurante
27112438233,670,banqueiro
63783469460,508,figurante
14206356468,11544,figurante
58192264356,22,assassino
35554468694,10559,mocinha
25450585598,2575,heroi
71795142688,129,lenhador
97346850409,2114,banqueiro
66199416296,2114,mocinha
13308562687,122,banqueiro
23407889815,1433,mocinha
47470147251,10590,banqueiro
42532416881,652,assassino
11096072082,2675,lenhador
15521298971,1824,figurante
43780269915,557,mochinho
35490449106,6466,figurante
77100365406,10559,ladrao
71186493025,1574,ladrao
85039758807,10567,mocinha
87232458723,4247,figurante
14344621361,302,banqueiro
41500233104,553,mocinha
25510133597,14128,heroi
93209963092,12658,mochinho
90224612530,77,figurante
58190369101,421,assassino
20480502445,9016,assassino
48949865873,77,banqueiro
33461836636,17774,figurante
31616053667,4614,heroi
31802639535,2059,heroi
51143435216,508,assassino
84326846453,2059,mocinha
81336721835,693,mocinha
76143047575,22,mocinha
59412086404,557,figurante
74762197184,1900,figurante
99203953944,9806,heroi
32675629001,14462,figurante
61109271104,553,mochinho
24189192955,243,mocinha
57268318845,22,ladrao
59067899095,122,mocinha
83299858673,14462,ladrao
95106172422,1999,lenhador
85203708988,1647,banqueiro
61547481664,421,banqueiro
52422981181,9806,heroi
24981885749,557,heroi
85513598416,121,figurante
93037018887,70,figurante
15087002125,1538,lenhador
83008467524,12658,figurante
90183558438,671,mocinha
91665757449,2067,lenhador
65875751394,98,heroi
82928780155,955,figurante
85015203209,77,mochinho
46154908082,768,heroi
16670084723,1999,figurante
15666995631,768,ladrao
18747800982,1429,mochinho
46581508787,1429,mocinha
23269341672,2675,mochinho
19620633888,1574,banqueiro
38940461629,11635,banqueiro
60741791409,10647,heroi
26938415269,10559,mocinha
85966627721,122,heroi
76154682754,9741,banqueiro
18488438355,1999,ladrao
77500384567,1647,mocinha
37424379695,1999,banqueiro
27812437184,12211,mochinho
50565269677,10992,figurante
93321050002,1538,mochinho
24875058770,2575,lenhador
77257520100,2048,ladrao
98608478273,672,heroi
56172624462,1921,lenhador
82642961891,425,assassino
28702569374,2048,banqueiro
41451165447,1921,figurante
12687238232,634,lenhador
88149728633,1538,figurante
74415238044,12658,mochinho
90398175085,9833,assassino
13028047200,243,mochinho
68207397936,634,figurante
94780847746,8920,mochinho
18335321953,13654,banqueiro
67665154128,10590,ladrao
39249263731,121,lenhador
57029443197,11081,banqueiro
67524340593,670,lenhador
49337962035,161,figurante
71302369194,11544,figurante
51412700573,10647,mochinho
73080654250,9741,mocinha
20326655265,19457,mocinha
77482311824,671,lenhador
26885066233,11635,figurante
57599190700,4247,lenhador
78131973548,120,banqueiro
74629069494,786,mocinha
21153079427,818,mochinho
56685835271,768,banqueiro
48332528241,9373,mochinho
94776493886,9741,heroi
77138662027,1647,figurante
40181701590,13654,lenhador
55176211370,22,mocinha
85015373428,10559,figurante
72173300346,10867,figurante
53378992915,8920,assassino
50501661068,13654,figurante
82560841354,1433,lenhador
10691550653,98,lenhador
12946467692,955,lenhador
25250675934,14462,figurante
38764144090,1647,mochinho
62608547269,955,mocinha
97961685479,652,ladrao
29077146920,161,figurante
61401843533,768,figurante
52640099945,9373,mocinha
93934453856,70,heroi
71287182798,13654,mocinha
73430378670,1999,heroi
27257673987,11081,figurante
47780083112,176,lenhador
64733822815,1433,heroi
65064692044,322,mochinho
85310273611,17774,figurante
54107576954,14462,banqueiro
13866205845,24,ladrao
74696170560,2575,figurante
60947944666,243,mocinha
17123740446,24,heroi
60584605319,13654,ladrao
12343569223,869,heroi
63166126227,768,mochinho
49300776639,12211,ladrao
25644276738,1824,ladrao
36417516286,1647,figurante
63023405541,10567,figurante
95829775250,955,ladrao
49643877550,10590,mocinha
21881032256,2059,lenhador
99168340150,9806,mocinha
87747490107,553,banqueiro
55477850771,10867,assassino
72490787819,1824,figurante
38884540936,10647,mocinha
30268551501,10647,lenhador
67468963587,10867,lenhador
29168341681,11544,mochinho
59171072985,1900,ladrao
78497772103,161,ladrao
43322065191,12211,lenhador
61468095962,9532,ladrao
84527023421,9806,figurante
70533000540,14128,lenhador
91348840605,17774,mochinho
55737726025,955,assassino
87399431578,14128,assassino
66772210575,9373,mochinho
49185872621,12211,mochinho
56304667124,786,figurante
37165190979,13654,mochinho
53369073426,616,figurante
56652545882,9532,mochinho
21435869125,634,mocinha
38368683303,24,banqueiro
60602564608,9532,banqueiro
12600940683,10992,mocinha
18293820103,508,figurante
88727076257,421,assassino
52148286094,1900,mocinha
34568786969,176,banqueiro
79136208127,24,mocinha
23909056052,1538,lenhador
12478229134,2059,lenhador
83092660394,9506,lenhador
45158517991,670,assassino
12358001955,9016,banqueiro
13376311101,1429,mocinha
65646059782,2067,ladrao
96193345759,425,heroi
59417920412,2048,banqueiro
46728366393,672,heroi
25211759259,10567,mochinho
12309517786,553,mochinho
66095568080,22,mocinha
19260832925,302,mochinho
67032427409,14128,banqueiro
94056242055,10992,ladrao
83402015512,65,figurante
24715128032,9532,heroi
92491198416,10625,banqueiro
63706484207,9532,banqueiro
96994353905,17774,mochinho
63608681370,1900,ladrao
15459545934,19457,mochinho
58254149659,310,banqueiro
23448181932,616,banqueiro
41117887127,9741,figurante
39542925176,10590,banqueiro
80691108855,786,heroi
38209757340,176,banqueiro
99112448577,129,ladrao
68534251784,1574,heroi
39231186797,322,lenhador
74852023640,6466,banqueiro
53296677194,2048,lenhador
92593691260,322,heroi
28639054136,786,mochinho
86145918741,693,figurante
76120268625,12658,lenhador
28577291074,77,ladrao
63723251733,693,banqueiro
45184527913,24,banqueiro
97006648607,4247,ladrao
32666270648,421,assassino
76309449741,1538,mochinho
82121631827,176,mochinho
75638688658,9741,ladrao
93378415098,2114,mochinho
78090556521,12211,assassino
69193449002,121,mocinha
87397264648,310,banqueiro
68069520004,13654,banqueiro
75292693854,671,mocinha
64026641109,17774,lenhador
53214646286,425,assassino
44946701904,1809,mocinha
80744188594,9506,ladrao
23335160804,4247,ladrao
98443170763,9373,mochinho
51822724120,9833,figurante
78359211720,670,heroi
98327885750,425,ladrao
40251171236,1538,figurante
95926686310,1921,lenhador
88372936548,13654,banqueiro
96898067695,310,ladrao
91561570868,955,assassino
21195496015,508,heroi
18663916369,652,heroi
68247621052,2114,figurante
54569370656,1921,heroi
98842007411,421,heroi
74056234418,302,lenhador
12883712164,9532,mocinha
21549386956,616,figurante
69173065421,10559,banqueiro
24834463694,2575,mocinha
31455805352,77,mochinho
15903648853,10590,mocinha
18034748868,786,mocinha
60755274641,955,lenhador
55424860338,77,mocinha
60730183759,10559,mochinho
38802529011,120,assassino
76115143671,9476,banqueiro
54177955448,176,banqueiro
72365327447,9532,assassino
55516364613,98,assassino
45746480838,421,figurante
37875957316,634,ladrao
10230209911,869,assassino
43640542035,425,assassino
88893941622,9532,lenhador
56748341764,9506,mochinho
78791496601,955,heroi
61315899157,167,mochinho
46417289482,2067,heroi
33042807274,10867,assassino
51790120882,13654,heroi
94261190725,6466,ladrao
21362874210,167,heroi
27048482890,652,mocinha
64071817541,557,figurante
48075349581,672,heroi
43464396721,167,assassino
75506850926,22,mochinho
74946024365,1921,assassino
97721562191,8920,figurante
17020417855,9741,mocinha
12893591855,302,lenhador
65643251277,508,mochinho
49740680790,768,mochinho
96030598358,14462,mocinha
99260897556,616,assassino
79559727776,14462,mochinho
65085037195,6466,assassino
56471472068,129,figurante
99572040732,671,heroi
22543923367,1429,lenhador
70436462883,13654,mochinho
85806930532,1433,banqueiro
12410506627,129,mochinho
39966280192,167,lenhador
49598497620,1538,mochinho
43154799078,2114,lenhador
29594860993,13654,lenhador
63649643794,2059,mocinha
52101642670,9532,heroi
88075429608,1433,mochinho
20293745815,2059,lenhador
95452364378,9476,mocinha
10219757487,10590,mocinha
60667538300,9741,ladrao
85946292047,1433,ladrao
11669074256,10647,figurante
61089023072,12658,heroi
30539606847,652,heroi
62510729798,1999,banqueiro
83849955829,120,mocinha
49440852234,1824,ladrao
97975236890,9476,banqueiro
13187947414,176,mocinha
94324096712,13654,mocinha
39759255647,121,ladrao
14579075525,553,figurante
57550859840,2575,mocinha
16186771853,1824,figurante
57922478229,508,lenhador
93921037788,786,mocinha
66120329883,10867,heroi
17008735473,634,ladrao
45377719269,425,mocinha
85954058592,2841,ladrao
50894503573,10867,figurante
56624523031,13654,assassino
89335655062,17774,lenhador
59976024771,1574,ladrao
67242264827,818,banqueiro
89917924606,672,mochinho
73910854895,12658,mocinha
19761542825,9373,heroi
48470287511,120,lenhador
38952453655,161,mochinho
23042110959,10647,ladrao
57333267871,176,mochinho
46882548298,2067,assassino
91689748426,13654,ladrao
19044479100,2675,mochinho
22611053413,9806,mochinho
85235808830,122,heroi
67012301935,652,lenhador
53263762130,671,lenhador
81055023450,553,banqueiro
96528992451,1647,figurante
22056169577,2675,banqueiro
85146563419,65,ladrao
76114654182,10567,ladrao
72660711377,24,assassino
33627595090,176,ladrao
17148426266,70,lenhador
42382902064,818,mochinho
20202034452,14128,assassino
68620805928,11544,assassino
80464109525,9741,assassino
82208000175,9806,banqueiro
41931112399,2048,assassino
29504691142,8920,assassino
34458726228,310,assassino
80523773325,1647,banqueiro
49601425723,9833,ladrao
61771104566,161,lenhador
64932306183,2114,ladrao
51529744442,9532,mochinho
50618924846,120,mocinha
87920378301,10867,ladrao
96478273295,672,lenhador
19568993058,6466,mochinho
15234012254,10625,mocinha
44035228193,243,mocinha
24062257105,1429,heroi
98023002924,8920,lenhador
14317680983,22,lenhador
38054953993,652,figurante
30669468965,786,lenhador
95033876915,8920,assassino
75059989911,302,mocinha
89142374162,2059,heroi
19343794950,2841,heroi
97379178894,818,heroi
40278997838,1921,figurante
45938618049,652,lenhador
43765950711,9506,assassino
35839343059,9506,banqueiro
25126343806,616,figurante
54949448322,671,ladrao
42162083390,557,mocinha
94974636861,9373,assassino
22138746834,786,mochinho
17402570778,13654,ladrao
20143117781,652,figurante
58227558229,2067,heroi
35681628262,10647,heroi
54777216271,14462,ladrao
47495374561,129,mochinho
40161001192,1429,banqueiro
86460072549,9833,assassino
30430994376,9476,mocinha
43863811503,310,heroi
64808587742,10647,assassino
85266015692,955,figurante
16673517545,302,banqueiro
74843123198,17774,heroi
10671108513,693,figurante
35639201324,77,mocinha
72724232994,10559,ladrao
82598171805,1999,mochinho
50395768030,77,lenhador
38640581564,121,banqueiro
84607387820,2114,heroi
38203048111,634,ladrao
31385305004,122,figurante
83645395788,176,banqueiro
99679532311,4614,mocinha
56576421563,1999,assassino
48483088262,2575,heroi
73249617961,11635,assassino
59749953098,22,mochinho
26985984290,1824,lenhador
69949147425,122,lenhador
97074267286,616,banqueiro
78581850646,9476,banqueiro
28400918523,768,heroi
89853039890,10992,ladrao
49740585566,652,banqueiro
26165445117,2575,banqueiro
63882687848,652,heroi
83868091532,1574,heroi
45404326536,10559,mochinho
45327978227,98,ladrao
18237258929,98,ladrao
98705819826,2067,assassino
95955471249,11544,heroi
49682432586,2575,figurante
42093565331,6466,ladrao
86138231933,616,lenhador
12059230397,9833,heroi
48521949279,22,heroi
92390484752,2048,lenhador
91997045043,14462,mocinha
22379335672,955,mocinha
51966637284,652,lenhador
99111047046,4614,assassino
32389155058,243,banqueiro
87851167817,10567,ladrao
84173663745,11635,mochinho
90237689861,557,heroi
25219912780,616,mocinha
12273639949,1538,figurante
27338564308,10867,banqueiro
46442930121,1647,figurante
64381355799,9532,lenhador
65816897198,1647,mochinho
99571369747,670,banqueiro
55584432795,10625,assassino
51893477278,9741,mochinho
43312860852,1429,mocinha
54456781690,4247,mochinho
38736847591,12658,lenhador
36096814896,4614,heroi
62223966531,17774,mochinho
13774205382,869,mocinha
10185032993,553,heroi
72108932878,6466,figurante
55874222546,9532,mochinho
57389599758,508,figurante
65975174347,9016,ladrao
32447048844,9476,banqueiro
85489812014,10625,assassino
94255549576,9016,mocinha
14894794501,9833,mochinho
98799296559,176,lenhador
63439149388,9532,ladrao
14404867770,12211,lenhador
94784518817,634,assassino
18421492217,11544,lenhador
59789302022,17774,lenhador
36433810367,10867,assassino
45291791357,1574,assassino
87149940651,243,mochinho
67654294421,1921,ladrao
66355520302,10625,figurante
22424714768,302,mocinha
69791606663,14128,mochinho
30152104714,14128,assassino
89824734099,768,lenhador
73984859392,11544,ladrao
31774632005,671,assassino
34214414853,129,lenhador
25842544861,122,ladrao
77235797499,11635,mochinho
35389285949,2675,banqueiro
81860648021,167,assassino
81012211419,4614,assassino
72096209310,1999,banqueiro
63957661933,1647,assassino
21416750352,9476,mocinha
64920616610,955,mochinho
86833110446,10647,banqueiro
77102957384,14462,ladrao
77737232257,1900,banqueiro
89178144302,302,heroi
55318614584,10625,figurante
98341432615,11635,ladrao
88772513193,176,figurante
48247924573,10559,mocinha
11070792614,8920,heroi
35841819708,1809,heroi
78332790722,161,mochinho
83861740510,421,heroi
78425574032,10590,lenhador
66485328869,786,figurante
32354716757,9741,mocinha
38243389405,120,heroi
83058880495,4614,figurante
35647713124,2059,banqueiro
52263336229,616,assassino
79057061078,557,assassino
44029770286,24,banqueiro
65520255986,243,lenhador
39497817791,9833,heroi
29585141239,1429,mochinho
87783902071,11635,lenhador
13248285694,10625,ladrao
67043695984,1429,banqueiro
58961761660,4247,figurante
73514793463,6466,heroi
10534365929,1538,ladrao
35293660828,1824,lenhador
87408803071,10992,mocinha
33820311511,176,lenhador
54768167256,121,ladrao
71419202728,1538,heroi
73768091060,2048,banqueiro
31673190652,70,mocinha
61168437147,10647,ladrao
52111608165,9373,assassino
36544189396,10590,assassino
78800886480,1574,ladrao
87953364510,13654,figurante
53866932389,302,heroi
90986583720,1999,heroi
69829172789,310,figurante
24012234720,508,figurante
30401058518,2067,heroi
29846933092,310,banqueiro
17187576868,9373,ladrao
26462079291,9741,assassino
24024658420,10867,ladrao
18136040529,1538,banqueiro
58364743882,508,mocinha
32240191114,693,figurante
40783948976,19457,lenhador
92657386141,1999,figurante
42875487036,2114,ladrao
59301813452,10590,figurante
47560478793,122,figurante
65242810348,652,assassino
67813175090,2059,mocinha
24883730535,553,mochinho
46394721116,616,ladrao
89803041129,9806,ladrao
73954013430,2048,heroi
12868599188,869,heroi
67437884500,4614,banqueiro
92626208160,11635,ladrao
88169465496,425,assassino
38598943698,19457,ladrao
93826803542,12658,ladrao
71614987507,1921,mochinho
62321157842,9373,mocinha
51486870521,4614,assassino
68614841414,634,ladrao
56681424637,1900,lenhador
20222696179,167,lenhador
54228187130,1900,banqueiro
58565651696,176,mochinho
98106423532,10992,figurante
13742621580,9506,banqueiro
90309204871,70,mochinho
32379448114,12658,mochinho
34820546862,98,figurante
47912725333,11081,assassino
68218390829,176,ladrao
45180227589,10559,mochinho
51724470104,14462,ladrao
88652217606,1900,banqueiro
32958156901,70,ladrao
39362912463,671,mochinho
90361893517,176,lenhador
42673810193,12658,lenhador
59864013127,65,mocinha
30400469860,9506,lenhador
50178802250,553,ladrao
69373752836,955,figurante
22289887592,1433,lenhador
29427180510,672,lenhador
59397665123,243,mocinha
49344341179,1538,heroi
25929545404,2048,heroi
78230788634,161,figurante
87350477929,10567,mocinha
19058271230,1574,figurante
50863004255,1429,figurante
99449821712,176,assassino
83412996680,671,banqueiro
51294238974,122,mocinha
86413994056,122,heroi
96216688278,1824,ladrao
38577120152,129,figurante
28051671260,70,ladrao
72701957909,14128,mochinho
62912028890,98,lenhador
93409470611,10992,assassino
13988082319,557,mocinha
41576437182,310,lenhador
12897504702,1647,assassino
83106347415,10992,ladrao
56342029946,2675,lenhador
58896200869,65,figurante
88291711947,322,assassino
81738431223,120,mochinho
37106145765,1999,heroi
29681636811,2048,figurante
32521892965,557,mocinha
99941811182,17774,heroi
66501531872,786,assassino
85781276126,10867,figurante
61164868175,818,mochinho
64030615682,129,figurante
59753133251,2575,lenhador
12485515566,310,banqueiro
14597900941,22,ladrao
91383803223,1538,mocinha
67964963488,1429,ladrao
13129900353,652,assassino
29378628560,70,mocinha
12775828740,14128,figurante
99538829314,121,banqueiro
31190280844,11544,mocinha
84331942581,2067,figurante
21925652905,8920,mochinho
37866482436,634,mochinho
27863364066,421,lenhador
23245831147,869,assassino
56289170224,10590,ladrao
37761064568,553,figurante
15526036949,98,banqueiro
81162153501,2048,ladrao
78309075804,1999,assassino
52281569931,70,banqueiro
51172643550,10992,figurante
31301848314,421,mochinho
27156605916,11635,assassino
52212794646,9741,figurante
39725728992,768,banqueiro
94546550490,120,banqueiro
36325973839,6466,lenhador
36544822351,4247,banqueiro
72214330049,70,mochinho
60096159001,10625,mochinho
55350674997,167,heroi
98844303523,616,assassino
49054446233,10625,banqueiro
23902815540,14462,mocinha
47586121398,10625,mochinho
42285559182,1921,ladrao
70014379629,1574,mochinho
72662195588,13654,mocinha
70180567315,1921,figurante
54015955880,425,figurante
84950516128,120,banqueiro
84371330900,768,banqueiro
19064880398,425,lenhador
48592731625,1538,mochinho
76632881340,768,figurante
47975844068,9806,mocinha
50814230641,10867,mochinho
45006671170,120,mochinho
80084535981,24,lenhador
43018087870,9476,heroi
59261625492,10590,assassino
69938387640,77,lenhador
94602180666,1900,heroi
27246243237,1900,mochinho
72164680867,4614,assassino
96664348875,11544,banqueiro
13586268481,9741,assassino
28847628907,129,mochinho
43069421448,2114,banqueiro
63408274631,634,ladrao
21531616662,818,banqueiro
21096206972,10590,lenhador
60785409671,1921,lenhador
65539927569,10867,figurante
41918817171,77,lenhador
59227385864,553,mocinha
98389514598,121,ladrao
33255470564,1574,ladrao
63281042439,818,ladrao
68095410419,10567,ladrao
51085752505,2059,ladrao
89883296006,310,banqueiro
13627176515,1824,assassino
75660251067,2841,assassino
37912418060,2675,lenhador
11592826375,616,assassino
82052784313,243,assassino
43505860278,9532,banqueiro
94944787598,9833,heroi
29577835149,9016,mocinha
69491737873,322,mocinha
42393606031,9016,assassino
78886744902,11635,ladrao
67258402693,421,assassino
43959237152,1647,heroi
48626557979,652,lenhador
19768224703,12211,banqueiro
64679173862,24,assassino
28007142085,9476,banqueiro
40825018243,616,mocinha
97114794765,508,ladrao
90445353737,1999,assassino
52376547302,1647,heroi
53949418464,12211,assassino
60946669087,10992,figurante
97207148894,508,ladrao
41275505568,10590,lenhador
61323882753,2575,assassino
73823363350,1921,mochinho
74187004264,161,heroi
65684174889,9373,heroi
33101320074,557,ladrao
79006939686,302,lenhador
43949993904,9016,ladrao
86880740474,9476,ladrao
62740009162,671,heroi
37110088907,671,figurante
79781825396,22,mocinha
86831600542,4247,figurante
27891889446,768,heroi
82275063256,1824,mochinho
88274164110,670,ladrao
86503326529,421,ladrao
32573814058,9016,figurante
57072651313,302,banqueiro
15287385174,670,figurante
12828944436,10559,figurante
75151450912,98,assassino
73376272043,955,assassino
26536023498,1429,mochinho
95400639802,10992,ladrao
20218996846,161,mocinha
22207621129,77,mochinho
96169073403,4614,lenhador
22272300903,77,assassino
80901569241,22,heroi
43845542568,2114,banqueiro
12709253826,9016,figurante
87216217139,693,figurante
50701064043,652,ladrao
69355323553,10867,ladrao
61898177458,9373,mocinha
34296589219,122,ladrao
21745212670,11544,assassino
91940880872,671,ladrao
45505515273,955,mochinho
58268374370,425,figurante
83563743169,1429,assassino
77618993422,302,assassino
95208353535,11544,mochinho
35722244797,9506,figurante
92363972942,10647,mocinha
80828070586,11081,ladrao
79942867434,12658,banqueiro
74071736239,2114,assassino
40165991753,2059,assassino
11308663995,869,ladrao
16001999572,421,mocinha
29953275286,10590,assassino
22452381092,616,heroi
75849923719,10559,heroi
86788069152,24,figurante
36328631124,65,mocinha
75809582782,17774,ladrao
75126358845,13654,heroi
40249124847,1429,mocinha
64919817012,122,heroi
72896532522,2841,heroi
35395902973,11081,figurante
28920504451,1824,mocinha
99950367661,693,assassino
63993034911,616,lenhador
48458398890,693,assassino
12499647116,322,mochinho
45938336520,243,mochinho
17607733306,786,ladrao
69899452363,13654,mochinho
90118722518,2675,lenhador
53504585662,652,assassino
61928731324,818,ladrao
35954696343,616,mocinha
44248497223,4614,mochinho
62312539186,10625,banqueiro
86175875613,9373,assassino
50671007409,98,assassino
15478222821,1538,mocinha
64841530504,11081,assassino
93035082686,10647,mochinho
84003560442,13654,mocinha
51223201355,1433,ladrao
15263647304,10590,figurante
66940169059,652,banqueiro
18230260645,243,heroi
93729209847,98,assassino
73466191480,322,mochinho
70809654143,9532,lenhador
70027538546,421,mochinho
53247903043,557,mocinha
50087640683,508,banqueiro
26828440914,11081,mocinha
19102787283,9532,mocinha
20705291371,2114,heroi
12888454708,9506,figurante
51805893133,869,lenhador
17927847116,11544,heroi
26656953477,672,ladrao
20467800782,122,lenhador
87838769811,616,lenhador
26301251901,672,heroi
90268797409,12658,assassino
25300286279,671,assassino
74296081162,9016,ladrao
59363806839,8920,mochinho
26918919331,2114,mochinho
38271073822,2114,banqueiro
38794725386,122,figurante
93706638755,768,mocinha
85545584742,2575,heroi
49475013419,9741,assassino
14321562574,421,heroi
45490311908,14128,heroi
63140594446,671,mochinho
24674130855,4247,ladrao
44703104220,2067,mocinha
55449747867,9016,mochinho
90851806861,1809,banqueiro
96454813037,553,ladrao
43875409854,2675,heroi
20689680510,2675,mochinho
25519419015,672,ladrao
27379374686,129,figurante
88447077903,2841,assassino
36595395992,9016,lenhador
78528681338,10867,lenhador
86476577020,1574,banqueiro
87883519448,121,ladrao
64069902506,4247,heroi
82733232162,634,banqueiro
22561321880,508,banqueiro
12334196183,1574,figurante
18674949750,120,assassino
95327034348,955,mocinha
67705670068,2059,mochinho
43240386329,786,figurante
15430087951,1921,mocinha
53861006266,1900,assassino
55367029411,176,assassino
66233292870,9532,lenhador
25607657997,6466,assassino
69927205620,4614,figurante
74952913159,4614,banqueiro
46803611241,9741,mocinha
30934146332,10992,mochinho
62580494826,553,assassino
66912422300,508,figurante
94200969459,11081,mocinha
76643881821,1999,assassino
92390247642,2059,banqueiro
91455985259,302,lenhador
26368214964,9016,assassino
45731770558,122,lenhador
58880134645,167,heroi
37237506881,12658,figurante
37892114680,421,lenhador
73041634082,1538,ladrao
33855930482,670,lenhador
37809499663,508,lenhador
34044511986,22,banqueiro
81617188810,1647,mochinho
19156760501,1824,mochinho
67363634234,70,mochinho
51966555306,11544,figurante
67145181055,70,banqueiro
14415886097,161,banqueiro
54059722356,9833,assassino
85048365366,693,figurante
73185861212,1921,lenhador
94870100702,1647,ladrao
89863261521,121,mochinho
83947806177,1574,lenhador
28210029306,10992,assassino
68138526776,14128,ladrao
70738866880,671,figurante
31816430324,2841,mochinho
52194271295,12658,figurante
19541027383,2841,assassino
78316166630,77,figurante
56768934544,1999,heroi
22996993797,176,assassino
38503682198,2841,ladrao
20836579607,818,banqueiro
64480093127,671,figurante
36029010179,1429,mochinho
81929655678,4614,ladrao
86552509993,10590,banqueiro
14170769906,1921,assassino
64030785590,302,banqueiro
73016873468,122,figurante
12560258519,1647,ladrao
50650352798,9373,mochinho
32160369226,425,figurante
91611790037,243,mochinho
87041637371,1809,mocinha
25929402807,19457,assassino
39234317699,1809,lenhador
71761338553,65,mochinho
31033585880,14462,figurante
11685927445,10647,figurante
74182951817,19457,heroi
15161622777,10867,ladrao
91666098635,322,figurante
37880345208,12211,banqueiro
89817042835,10867,lenhador
87573578148,22,mochinho
51768732881,1574,figurante
78496542802,8920,mocinha
63335565259,1433,banqueiro
29262945789,4247,assassino
25931795678,11081,lenhador
86961819274,10647,mocinha
27719701515,9506,banqueiro
16442449927,22,ladrao
78555343426,634,banqueiro
83049979936,2048,heroi
80483080076,1538,banqueiro
79433149734,11544,heroi
71781549270,2575,ladrao
29589215616,955,figurante
25832445833,10867,ladrao
27892228095,10625,ladrao
50687002734,425,banqueiro
36259468793,12211,ladrao
81409685502,10647,mocinha
12000035187,9806,figurante
46421869351,129,heroi
43002233354,508,mochinho
31536895098,955,heroi
82906443944,1433,ladrao
38327027504,1999,lenhador
79991703789,1999,ladrao
16577750021,11081,mochinho
79551722294,6466,banqueiro
22417648550,19457,heroi
74791866141,1900,figurante
95556314965,508,heroi
28263301156,693,ladrao
59984791017,14462,assassino
17855475372,12658,assassino
74483973258,2675,banqueiro
83708382747,10625,mochinho
59021678197,557,mochinho
77946048944,768,assassino
24140284019,6466,ladrao
27481241101,1574,heroi
67740043065,120,assassino
59831663506,322,lenhador
78094444412,1900,assassino
90116189087,9373,ladrao
33924383860,1999,heroi
22043829537,1809,mocinha
87243803240,508,banqueiro
92452738795,4614,assassino
83744262377,768,heroi
29522340900,1429,mochinho
68143678030,120,assassino
94245955293,1824,ladrao
73709776858,2841,assassino
18037062733,65,assassino
79851889954,425,figurante
80055592366,9806,lenhador
21521764906,70,heroi
52664031425,10559,heroi
64889927912,322,heroi
44537796774,786,mocinha
54706919505,955,ladrao
88237015472,6466,lenhador
45335774839,77,mochinho
52694374685,10559,banqueiro
37616359218,10567,heroi
98825097820,10647,heroi
93473982938,1538,banqueiro
89295693308,161,banqueiro
40883514175,129,assassino
83389186214,768,figurante
31611387237,553,ladrao
59059040497,167,banqueiro
95207050709,310,mochinho
39223519321,161,ladrao
63760279010,121,mocinha
31825355422,616,ladrao
27463775859,10559,ladrao
95505515093,553,mocinha
60431025573,421,assassino
32335667406,670,banqueiro
93164203594,869,ladrao
88591600190,634,banqueiro
22070904372,65,heroi
90408112042,955,banqueiro
40552590937,1433,heroi
46167351087,167,heroi
55803198335,11635,heroi
11002617623,818,mocinha
65310191704,9016,mocinha
62812246366,1647,lenhador
59119786896,19457,mocinha
94313221695,14462,lenhador
66206240135,120,banqueiro
46621521982,1921,figurante
62790549601,1809,banqueiro
55309119924,955,mochinho
39944313040,10647,lenhador
87999948030,616,heroi
56650947266,77,ladrao
34770370537,70,mocinha
28113555493,243,figurante
20310828685,425,heroi
90978854350,10647,heroi
28682555874,9532,mochinho
71591371840,672,figurante
73516610364,634,mochinho
