pessoa_CPF,ator_CPF
45486345172,44280531833
54246573677,68378889140
31116500686,34458726228
10183865252,91630762234
93074872311,19516878239
66298440233,76149163577
87822104709,79522099597
79701231618,75074221299
45841088171,28737524534
26571841900,65849935072
25852423007,32570404586
94534264134,91634152202
38422795203,79300259503
90594824232,79440137803
68397709966,92446032417
71443836112,38856018299
16779739025,23149435440
71354293302,89187910035
52938781206,36909507178
45678450326,27853020046
81783292788,12250211131
95213305320,56225340604
47203451361,47780404952
99011747793,71153470149
56763278811,71410015793
24296849970,62249587564
67332320438,21754382149
47397814825,74229877230
87775106981,33750354522
69393366735,10145651037
76304499241,50552776327
26276622239,26609048961
86222014068,28082324127
41146574546,34725669289
49532186462,98375998029
53355748476,10484141765
43350076112,20293745815
90153481131,24324188957
30757431949,76224812043
62113680641,14188967429
48080923479,12065749065
56681424637,50119660712
37161140681,39541929242
35589213523,40588840190
96373173498,26742478402
83106918067,44872959368
20576845143,18782972637
88761597874,93073293802
75189395132,83574796909
65085651718,14139667807
26834064605,95761657785
64450887059,54650934850
39309864256,14049247482
87123295329,16342335887
79596815008,81353272095
16787847590,44145717225
22061410479,33883334845
95318272437,13369170410
37474234077,40166514703
35072511270,13158393191
73378620652,70240753738
52389516839,68828677091
46999841281,52159018457
72170329229,92117813638
50625407895,34706697639
72409087036,63617670671
71132545017,39219299268
76771578672,13470784871
25850201766,78251438439
74903544908,55499043111
59454721231,70120421591
89409448650,66265503838
14853889057,55575113734
33340109767,46875533158
14623634949,40514543150
64475301215,40413075098
18152388177,30513098712
29612969278,89198853075
56228268561,54653424567
97165323081,29168341681
22269820973,65442224231
64297093258,16463328937
69860163124,66689015582
59826222300,46774460630
95604973468,51401585074
33198646100,99860653846
98912529908,87632902231
54051252997,64649721552
25408040158,67742708776
76137071274,48837070908
57888684395,53707911630
79178572082,73599216177
35245047526,46848923313
96350441699,41466733724
55909117577,70526472821
67337264586,63371549105
69329463155,62571159003
24886529418,97513306818
58026685583,95840235122
45328442683,50092249465
44724330203,75851439929
59270813214,22585662535
99287048472,29504691142
12797085720,23990524638
26768929220,49498016641
62233740515,98891589433
82211920758,19188198898
21123818157,19555567230
39596307144,48494081552
86800630646,31634266490
59800016489,30813607134
98104289243,33863627562
90292381201,32638403018
78044241432,82939895652
37827073660,75681850905
59769759280,47849559687
78717564964,68866612875
14279297215,36336326120
90909991618,27966716509
47167696128,52735281807
97933074133,18165278575
71222729771,21114355729
24638557981,72379410058
27605820931,31542712876
57262044405,29639426221
19482736923,90575463900
47338282223,16566819698
30321290237,18300128436
25068368189,34070266360
66813693870,54258583816
95110674268,42413819090
76235444323,63138846517
12171705563,72999611092
46235052815,11907787360
62419388788,34725669289
36056700690,54968800655
34161112426,64381355799
29080304259,51690630694
60750263322,49337962035
51730377494,59269632682
72158178404,97304670601
80698820713,69505710926
42693285294,60137473247
22421078090,97235217095
90833744625,26989195371
18027332853,44469450870
69761507392,67872139744
82611225309,92401544191
40802226706,52187804222
42052386531,40594736304
60021466295,25741496497
61828922757,84810263562
72501141534,74897208382
93600818699,46140377705
31718158869,21263612606
24300980398,62750209272
84686664151,50552105069
63842229770,35445478270
24714933621,55001765834
10750143070,77439576550
58740401202,28552541822
68774297359,45254222677
33770321984,21810274386
60675746849,92823139631
75555673982,31237289411
67009208329,92127817864
77886715414,95520999763
77003657834,52241415725
70432401686,95872200326
28768996247,25686177862
52972876681,84413231774
13038651542,33101226576
55910548691,80660800303
59966246348,84436777868
51852456499,34044765330
83560668233,15604941492
14547859277,10006143501
84736258307,11627724049
70963652633,13656283166
85996971243,24489113026
86629116166,85946292047
34212841808,58694460603
13748483256,41513021388
22824440453,93427960197
99917983659,95766016334
11338174720,75550849681
67282297217,63063802868
98654306324,79573568856
67585710086,84223042341
86260774057,47157097446
72931706578,37279018882
62003123789,10867051903
12464357007,84555412085
75743096575,59432834148
22194924193,16500007456
49614956687,42272398132
13024846365,83677576802
64432197952,98693403093
69824285736,37934078515
51467268670,41784268094
49097231369,49819980230
92437127813,88770269082
22188966443,38060171279
19039816208,61164433504
81642641095,24259800122
58828064860,49035038273
73282728891,29202964441
89242734941,50831008082
89394538697,44213607723
30244891165,74267021991
79910811554,13386618050
81247458099,36741923930
26835302517,44602572296
32551636038,15786243274
29386677769,81457775614
51563602912,78497772103
64591521569,75918257424
76375356783,44029770286
50710749136,83509991128
11556356783,78567075136
53339895248,74659293063
13019046777,47868227313
85757962546,89112395021
62906316618,89617156527
93622695106,81983954372
73652550390,89758350927
41591819316,66738923576
20095378839,76878928702
58243803656,31410144269
29669637520,75102449543
76289043883,62309859666
49242120132,32132296566
83889235815,11356757413
95410978370,78141392831
69797680372,65325284589
86728246747,43214944163
40056065024,36526516307
41358857925,72324497874
98474757289,17043617987
32908572484,48246747135
19235604588,78390434701
75221642317,73981885031
72437070850,26021608272
67489170740,12157231653
15850299604,91345308787
86578229171,78650932358
69814082430,53008069819
41444278143,37776339983
10668034007,27853020046
86818903179,55110734887
18885981831,73984859392
82745300661,20423470279
79359966681,15211887858
91246600325,85821039176
39919210132,44061120825
75804232000,27223225417
48661977128,39698216116
44795452124,75123991777
42766389502,99942421258
21547130013,86989555777
83445623102,40620257493
14695969888,35515877996
36041205468,80609178324
18169813116,69351668416
14343245213,40816948331
37510500267,83908794882
37600682579,54972150431
48782666262,23904691438
90690929407,98122986910
12702601275,16932148341
92856597350,68990882149
68220506895,36740297331
99451585298,74398083805
87586483785,15794134668
47562426897,38027182744
90662152462,59867267470
52823558010,52504032978
61619205151,91320822962
39235988091,91171186299
92428019637,84086240067
45642192619,80529790879
23748197938,10282581048
62611875366,65386994144
30203254364,31062414469
38879440856,87592561237
55812032810,95493454437
63863487694,33047870126
99068903363,51709188372
58718499872,77567730458
17939499552,23447275146
98037666855,39815653975
63057257721,85545584742
89245296383,61351200628
10362670828,53998957913
39351602665,71800771371
15871752925,46079175621
54958894864,41513021388
93280631717,70019455967
34411574584,72445976190
61553865332,93479934144
37693340733,29546742566
94900064649,17683295337
60430917536,96791247334
10439959005,63427744673
31765476780,86630840276
47693034479,50664722675
32442032257,95326564114
96416658184,49821003079
50971884516,66483646676
40875084093,90201865434
95384444759,28821218925
23972293787,23542028314
95408071961,43312860852
26388177776,26654158061
45456109100,41719416901
31384909831,43009530803
17894408652,24845170423
42144306023,79587262326
54983644696,27685760298
54760588572,47019471710
47389299756,63832426543
15551394922,63832895612
33088164639,75473227374
82681011156,62901190145
33875749427,71277923230
37493864064,32628617589
88182610976,15924859732
29688184613,89078392708
13315597732,38090416903
26955192707,62769943040
18774710472,14826881775
46351029106,45834042386
59959480769,59984791017
71787443215,18779450998
78032883952,29008190206
55511955212,48049283126
68369418865,85280218264
20026959033,92402564435
69437274884,87967659038
90059528744,80758610574
31863429154,13242808309
20644593400,98217457037
43677424250,93365145311
54208121461,29008754098
78131517571,51509476331
45882017176,14143820479
54798185209,86084965839
41474344507,13129515402
64645752802,16159239879
41784268094,74471642139
47696758621,98975133713
66025344908,97865738691
47842093413,28007142085
66474098809,54808334015
55185063105,83952981266
39603657167,68735759039
59649518053,36351484185
42094739256,28770894055
98923213574,58174801478
40313606454,28926045497
35710691649,13760938809
31774632005,41440147921
16370599529,57672356969
28851228738,53095415109
85725766883,41729350123
23488370172,18154816674
89324221147,75809582782
92474057592,13994195006
69627903765,10304700094
11736117993,90453006097
61389160427,52389616740
98438198378,81175014699
66036382451,87573292573
28572109455,66112411216
97682888717,96450879661
24894755291,90400825236
93460940532,38275807655
40657368254,95438972454
39971080037,29675845142
62871550156,89682648544
98444789283,79574736364
12304475495,19861078257
65349551583,21952392333
95788059387,68590870058
43731754794,13418836385
27081897751,51441896614
19718863323,97989611520
14587973577,59780256338
23060350884,61099646224
54633421001,10930192044
67850026226,76849658785
27084732104,45970170667
21384314971,62769943040
53361943793,22082516188
60143826657,42033148789
36966524628,78190598589
65915841871,22501999330
66858204824,17856687514
46011563488,50383222441
40543113787,20598218273
44992653341,56735644760
82573891249,26331866117
88104021824,96943643176
39135319460,46250253431
75170729872,54381761222
30795227521,43848123591
87296557626,77804703036
44757764109,39932987845
16570253987,15604941492
37210048675,13651608538
66651577803,65530384146
10110041604,35604404380
36121068158,25793926864
71501536518,66167610810
14789574070,48595058168
45216636069,99427176514
26222944417,88616876608
64772184318,46100134093
68739796077,55830014491
49209317685,34889391976
26047859632,53645001234
95519088588,60576241916
63451233786,73490766634
52474066051,26035546949
99350695285,82242156738
45692717681,87453210256
22466217551,34566585497
55887370505,38090416903
96630668114,21680655384
66235819337,92208152877
88906161128,64197259507
97910829035,79233253715
85908625733,80820346783
80076149639,52051857517
21489006516,26733072326
81178010718,11961947245
89067132933,34458726228
52926659686,94913677028
58705809265,20269758736
47410877841,43780269915
21898179735,12931946645
20159198010,58268421660
58019165923,76473991370
70804245971,80219206132
61429988991,98383077242
51268858779,64535137064
37839307932,64604715963
49246317409,26371396549
18295059974,35126139002
93608617803,64253864723
62605683119,66330528128
34074797675,12273639949
26880007672,14488450226
79019446660,47053493849
57525786275,92566001552
25495501140,63721464755
84173663745,36488802661
24236671179,84560782495
31461991974,71581586536
65430043580,54924342883
37248798941,93500035992
24700825068,45250629462
75773274318,62277288665
79990101991,82733189243
33901131946,91579207161
31957158444,94790605601
69014377029,75693160787
60772689291,55188312668
93705083928,56055033431
26259044891,88111964474
10781863978,66690149199
17218237780,16949925414
27782298025,36417516286
54714851774,18402047135
20067502885,10092211544
24561525019,83458132753
38299190317,83947806177
47954611852,89295693308
48398415927,57754636943
44619327962,47932747308
67170900639,39454455057
59414971507,84416000591
53321823711,92142940855
54320221380,72202452301
10208387488,44500207298
54406854205,57780143345
81431066040,64342575017
46340309986,53488523592
90755180321,63978566650
86863293359,32950662657
71468537653,62918902937
48897061015,15158116153
81714259946,54688638324
19655802338,57512745769
76049328494,77234901513
34861443210,34823710799
98964606674,79450932422
27040477117,30786332385
60928556504,37118557052
84867870527,30896881674
45840658433,97961685479
31863429154,49042459086
74721826364,50706620079
38138232036,25153031487
58111581998,30729400943
16314982096,40876199777
62477957184,32404004120
14599854038,14317680983
98024682236,63212081164
68267709553,88111964474
89269563031,78952872406
81396289435,69491019768
83850598398,49042459086
46452449452,62689144660
19593122792,15289368513
45456109100,81332804681
75007578219,14106186660
35985335520,87331512903
30876160097,26420450410
42791519188,61278058339
46316906787,76708162185
24601006852,56222876194
67866821728,18808318189
17075999172,48598540246
92836781791,99697378053
77610156678,51893477278
89290195606,96582701744
15551394922,58087394737
94512192540,58089482861
67858330147,61080626336
64414590716,99760548884
51563602912,32866192705
61655618652,90609985341
95232956489,45098352924
62333659746,23886112561
31514540696,22756596197
88840939542,52263336229
55244014814,38452560392
81625603047,73584846241
90357988524,36576444156
13038651542,82754259454
30097730127,26042785293
89806277891,56172624462
17270633667,47470147251
76317937136,87224676764
74950406419,72341111716
94483607928,86738612293
29440627460,88426369041
66953121517,19273482307
21284594226,75918257424
51091437218,29339235083
55774637289,77716809271
46816251649,50482169153
81751896726,74510321578
76114802629,55382514184
63828729383,35242446308
56973725582,55371933725
77051172064,42828542714
80262734739,35886070242
94333932784,34894939826
15692114306,75689067499
31301968915,39575989729
96477885498,28098071085
75344846099,70826094879
43209368467,43551624315
63306246997,69160731586
50422909828,46394453541
60573968642,70990496744
90986657359,12064502644
36089406884,54126827936
13230388128,96919693104
47610696200,29879470177
52170035314,95298994102
41014136480,47680594323
81473839553,29022244526
98042790340,63799423974
98284718340,26824336904
17333425793,90777349564
85873662475,64036858738
29655191582,85324960574
68590870058,99268010958
63489804895,30585887164
99742372631,19692963573
98168764859,10853966845
33963871971,11101565639
36261306870,37999079044
33796045362,13809907097
99183140943,54456826801
89594733284,10135369794
42337830500,70738866880
92560542560,13356285592
70111250647,67826763178
47237712442,84416000591
76956781846,17117685826
30719406605,60728993395
32759265440,86393253088
98646505998,96971590178
83108952753,34480696911
37103085819,84212558593
92090725527,13573589145
92164033082,61663550280
83097425032,10804212712
34091388429,63667627851
22970069040,86511396259
51049133483,22652088391
90608843389,33983149484
84524360446,41923281840
84238040234,36422828324
87239497431,49170052773
96839664565,47796033141
44033837078,11232424788
25682109637,91112833627
20415911892,60147857880
59892261361,39801391551
99166033445,63721464755
17661565932,76018495246
52714743782,44984733377
75286732092,85748439297
79304629597,85506964223
54098749259,58939740447
51205477509,73874918162
35086014791,15181653096
76397797003,69255473611
32184769737,19965736716
65964741527,12767635990
28220678381,85857930443
50888052497,64227762567
68935930975,41522345204
63541286310,58572080056
85705413501,42332488922
68046269414,21977218610
67040100970,24894755291
34100562374,94924293024
83516135178,37982297874
61783331515,20456581443
83554741889,19668954324
28671897987,27139838279
86366365962,30059366542
75258082053,72947726621
62760974654,52111608165
95965071745,45368090890
41758193993,69215594563
80382736223,90746288069
56412658426,64215251589
94396331414,34023534242
79758257488,10297390081
85846629891,57732606192
13206057378,51865369266
94266940633,63180030932
24751984875,78332790722
65162458531,63815734446
33906914363,67743289612
61546252735,79572353730
66267458441,32389155058
13081721471,48252548039
39945138023,89524793821
85342239857,74175405596
95809501892,36040353360
45695138198,73871110747
52151365803,17354030895
10715297340,19343794950
93544142904,30597139822
91489994626,60730183759
61105086296,75439281870
87580401992,15784886541
98796538341,33816231050
46565570022,95148337386
99770276645,44374945963
88308821993,27463775859
35136534981,17086196486
72070461770,18568000339
95127929922,43571113553
17088952672,84003560442
78382765536,91132859977
67631095930,16499230911
88902697819,37477044373
50386579533,62802455395
98884145153,34296589219
81819856302,65643251277
26663712635,50005738266
96884717974,18335321953
71544277637,45723232861
61367634848,33357246930
13032237459,16257869297
33924383860,99546994206
58019165923,86508416793
45138900116,11775836280
63250524268,22491489462
35921403523,64382699985
81160438341,94100587360
60337733173,70597491502
55559633881,49045693371
16685291342,92418610223
72481593794,87633557968
15554782224,57786234285
36708539895,68580046192
45759095459,43886203342
75063205639,90650659734
35217601819,88405800749
74270336353,11252589348
30555959309,81643170681
97113669795,80055592366
55076656145,43155047844
84763397608,55696479373
79228779096,36957229858
60286236142,87714309900
82512763890,31041518437
16487853609,48815397710
77044832642,81131733997
29673764512,47530995124
26029625293,19156972971
91402530620,10763648940
41532777295,60130789200
22349780514,58628976388
25508330328,46845677337
40835361527,54634386830
88282661474,28822488541
52528601036,70334124365
63704932583,30539606847
50930481282,41035284112
64024099144,84553349089
89780506296,29342429950
18413748063,75082936603
99744706733,72596794657
78043496091,44793613926
72906542607,61207793866
22786980760,61801121538
45401541342,30813607134
56574902281,17149093245
67832056353,46767423084
48296358802,26824307774
70744659324,47472937297
71369067626,58178743198
12148081485,98925125809
47016354547,89773705355
86404914915,46532255496
52722157519,76104493407
89187910035,49359941058
32622789943,49805062598
58081986434,87501933600
96627452136,44681023991
22997161931,99629811393
34002753207,96990960745
96472740953,66870557199
23156921112,45166392396
21553004602,46449959719
45794805830,92626208160
48624215301,79063632762
46858238543,51647878060
14342497277,20902045058
88770269082,29218617538
60899723354,72515881172
84998192446,45880529758
58026685583,49649223498
11616944787,57551475165
67139059295,76535717815
59564292048,77313742480
72303466273,29949683189
86898658889,93734593570
49667385382,29819624559
69561725506,65148695199
47683661949,10955596831
26918919331,57672356969
95263536815,67452788683
39746999829,54015955880
47412671544,45308581248
95528178979,15666995631
64999936297,37622167766
40900636096,65737378502
51544552043,69408871329
83569121716,45410849216
84476742523,52755932800
45464181297,82942727313
79778412730,28099902846
71585848908,77204346473
15960744239,43119513871
78953854870,50197731161
65695579242,65181152599
67745718001,34736121443
13514142378,10942204762
95191447236,29067962479
95571609170,25799415733
52957159626,16028548875
75594880425,97083452979
45180227589,93469158767
26925545136,49696702674
36452069219,44186059751
69491737873,54043280811
46786799289,47193323221
17442902643,88547246931
44151803077,41656968693
12130779846,66777549278
36830487268,94343272747
23753385307,28747374614
58658715152,20996083711
66493677991,36256085692
15249966030,22526038793
69278613333,51364187866
84691948588,73620519052
10598739393,83645395788
73147678437,39454455057
69877301953,93068065927
74656594097,14020743037
12893067622,45490311908
51304418968,80620844326
43407662443,76394303617
68104383633,49976397731
64408754156,53099915388
72996499028,57754636943
60834389892,48080038009
72069509255,37957817614
57904776498,79773211464
13139927209,28692138886
36498675890,48277060203
88278121856,26466220236
45307681217,64369781746
35126649341,25452481113
34668948686,39219299268
61053750721,93157943942
53963116447,29588006082
38715435182,50047525702
28742529037,44604168897
18714800210,40547762761
65026604769,54688638324
37617723782,14898754549
44669443500,12046022972
24679331450,77050871902
59205672868,46753792215
22905034091,75259517051
76646390179,27558524548
69242982884,27723017980
83692665416,83695400462
31220281010,91444454610
78348473850,69073222026
81961633786,64963233294
44985300669,46989326555
11791450549,35591754010
80065270679,44472502919
83598222346,48550398130
19293327676,82422366277
23789483562,29428762642
31819910677,95321975273
83708382747,38393303160
64183658626,48923756857
69020368995,30930104885
39184600308,93417182820
92953374346,84352181090
42049205689,50680753583
99029254643,45607528039
16052203513,68671637306
28228431012,40032953380
31186830567,13592378490
18729609628,88465315128
30999542810,39541929242
26807381308,33751647153
59261521104,68086597334
14279297215,34052729573
73290346631,72435265832
24971210803,33915521608
36336090874,25138327631
98551484598,43914564322
36490016958,15110182157
87319698725,49384898469
14736636687,69328991050
98579697481,59465209545
44519322669,64700516502
40120188115,78497658848
96686728483,71063974640
75048021712,61631353724
34927181692,30220100957
87088193301,89526689988
62757435179,95179771175
58501127322,58944511721
72153032476,21127204327
84796498082,21686255581
63868750796,14097237590
11342218972,94512192540
54633421001,66318676377
50081148794,50295831806
16871583883,30570257241
37935860733,25897907340
62003123789,26442424695
23055298734,35843912686
89682439016,60130789200
76816555286,98618952165
31731182541,48357021609
11210177527,37638945918
95106172422,93427400865
11944466154,76240673656
76340242847,60100649955
78463283862,39100424456
77735171646,84820873889
39826783212,53154455018
87761419150,39365589570
59581269266,41132333856
17854253798,86623145508
49147120624,45633446294
93078004683,74741064418
77053940414,42012689501
40057642410,39523610106
96229417338,91953235757
10598739393,18931161666
74019634779,93567696875
84285245232,33014799960
73729163222,21171657574
30859528303,56864246396
64227627578,43711496110
85961945411,39596414082
54265614098,54214118027
54983034661,59392477890
32803719341,93631026811
52796584350,97114794765
17304677245,37078645598
15197433901,65920357405
12518846578,99440263508
67431003129,63013897886
79446943758,12390662513
80410764164,72220069524
23670059893,33421028646
13032251215,29848612116
73895525330,95179771175
42613525451,13587997632
35070736732,71905000719
55430695098,53041546646
81721804121,26277392902
79485120196,66642636029
16163399207,90770893591
90325672200,86513639472
16874733457,55921495930
31750678039,42051986744
37831936881,64266440424
61275534423,94813228301
77775684634,14587041949
50385066888,15430490428
46049380538,41505280398
91312052505,57926243483
42790507172,99596318350
18344250766,29331790175
29183490770,24045317642
53833736384,91132859977
24324510004,18640056026
79915577620,38412108063
18329349035,24155676903
82623954615,10905121668
31543543025,67802640753
27931607028,77860623527
16808236479,81739286182
62965054307,92008506065
80190798558,78591276764
51880925801,91741304054
46458512689,82940375188
68320128282,74219773685
38751311059,85286421734
31412343692,72789797236
82064664950,32501583773
40597548356,57835274006
11356230723,61110749048
61847700753,60450680949
36684725184,94209575289
66259173588,49262394008
12888454708,72808182611
34178670685,44572908265
32438179527,63822535091
69627903765,29902530968
14073757490,50290264189
89378651351,81801179067
27131601118,98560922054
97012364547,29675979386
47023098076,39671314237
73607997605,81505921912
55943132690,36556791212
60528136463,67965822158
52084888370,86187717890
89945519354,86953982371
35625903664,47953665459
56016385113,46087015463
62582072115,88258258578
76304499241,65562387368
52981193443,45322647833
74620837420,59310621040
46108851298,29656483603
73027828283,20653184146
16697286810,78321418257
21280714394,92763899942
68589554258,81030398936
84806983209,52406286953
96215182540,25816823833
59330846709,92789152902
40939882525,96297110146
92646264586,43697351383
40331857918,50615884232
97745420271,96819112242
16061256199,52968409504
16667539384,30727830731
14467234230,40383610555
71111247482,18717163608
55130405697,63656247478
96190898387,57217214005
84503131778,43663376348
30959272875,52058627022
24764554166,89591023529
15317552241,21793146198
64277508964,11709120164
77415358106,17119553568
56441478802,80523014371
45005194219,96400685046
51948865639,67578526619
67263724325,33291815198
13065899921,32418995510
62696212231,47420498899
76212202062,87965869465
76312762493,68779745206
13894034252,30963107794
36446295994,32416283583
49604721878,81801807219
35975859376,58955192317
83721765542,44595139659
19151844710,38789560766
46925927908,35908385239
87810036966,74685243553
52459242048,74042542396
12002941994,86795903926
61710589933,95803485546
93937542453,28869859447
81802204682,56923719060
99576469211,24433807129
35219654018,33983149484
67431743852,51941572288
74777863917,91772728062
91832650503,37273716076
97552383304,54090498265
28898232795,12706436730
86335633664,95086835940
13315055910,52812238266
48720652813,85975831787
18531847768,75016771684
13542465720,26777764770
36667745999,96015958421
27314512025,86856439890
86955849162,35611943777
55523534879,69805877887
77395904290,45880529758
54073781875,24110056479
46831470640,61400339414
62962597907,37789344006
98578251606,16342335887
37043654324,66326628494
31084063278,95288947905
37656762570,64968763671
80012239818,81196264770
67602246518,51805893133
18377031613,51806813292
83132327619,17659444279
91500713198,10708522867
21875750542,54312387602
77484298742,17295651353
87936871022,27194330160
96817302583,41480573248
98124439950,54086083233
93576468888,61316125587
60724153293,64230942211
48674131689,40664959052
30287210654,67349990113
54333084860,12577337961
47447733324,25076367932
48296358802,56615282623
11718783363,75230728348
29813362733,32085581280
75367485055,79522099597
84228367833,26735647098
10070506655,51276217976
35977430318,35401231345
11447990341,94158204693
24560596401,12953197948
63654201433,90906271238
37756039576,58610240963
55235579781,22406841624
99199685837,30893894278
62193191193,24832421495
33565145157,13215654054
58628976388,88810274415
58459172085,69703767725
52389516839,29400535630
30670316951,37622167766
15289164558,49832423952
80396593756,97921558870
95113176155,85165873374
38341538488,55813094389
22087066491,22272927551
26857832280,80522089435
26334676832,55656760498
67296793923,25650031606
66858204824,13566058802
35911774814,29363025598
51495229303,28412847976
49298391964,73469995910
35559816267,33050638296
70328952042,50454081664
90085496103,10452100360
61319301615,83518101395
33672438262,38051334767
19505777222,33578789418
61054390559,21722873871
66043814202,99865822006
84573757956,23655227833
98208015783,87920378301
68822193417,67837787131
51522001089,24180596074
17675964919,49481702329
46411187952,35456562697
75270377057,18138825646
75420846233,86668770983
73930282100,24120984163
49889376195,16810063294
63590198066,37293476194
98301704907,41309526561
10534567676,83965727026
60899657262,49711095981
19219796806,72245549967
84633769162,66650499019
55922825330,87232458723
58548376282,35617002386
48526949609,60398546273
23447275146,63462290720
92523499000,24617716333
74134493108,54026527328
70643475083,55087974614
97231434787,48350320191
18235252743,57366927055
24893250282,18706261342
26746748771,23018316387
19439799244,68801748301
90500733813,80680122302
65701555024,99955198876
26899468551,17433785146
74175085207,57476358156
73365964061,92318382902
72457471121,35239958438
94530124610,92691772591
42583552466,97071455056
92138917792,75573595969
42111756785,28506670463
23683264225,41413751742
86310020636,31043912204
23135144340,71379186771
12622525916,60767613459
52839175746,16127071519
88475896795,75650823564
46426554885,94929758734
28544364535,35812622705
17791298208,81196264770
15555464675,78406699237
86541917366,90061030570
45058456110,57125019737
25068368189,33849604251
56250357612,59465209545
89888426105,44751337975
74843583851,59783840530
63420117216,73542377382
49354294311,92260172350
36734345859,41949489635
86065742850,52099735271
89866045642,45723232861
41044808482,89895535234
15611662618,99270028767
66068644976,29218617538
35167322120,29005727661
86172626208,79728078679
68706387013,37660231349
41365433628,28742289467
95785491652,86331498370
89342410702,82895483540
45840886688,76993647039
29872875094,68604534172
81111995070,29076346244
50760233421,61503851394
46715861511,20332312875
66024147218,23510651021
88373418997,50202242801
21142370450,93769968808
67632456334,21702951567
44098550489,17052510035
79539110600,63753733569
40993523915,93308071463
28577003714,44418178859
18351606478,39391864026
72861489720,31096156015
78169223596,57765818291
17523989037,80337215699
25851733221,24143191182
73496216452,87930468973
69491614929,66035077221
10306626238,16608445483
80944520311,98464371604
53419436364,86203350761
98924359375,82808259011
62324473349,28478310640
62249046985,55807213817
56210391759,21063067053
50021562822,14548367076
84902160706,27035077254
18974403988,34199571347
86104930353,65934434233
60926521490,31822766842
37999759923,81779982895
60794824084,42699349823
47594512023,52400547817
95244617899,35775870666
28514261760,11990862218
60069001119,56919723178
23248630462,44457756863
89418755321,20856303010
59586064596,63589316587
14695028318,73579109166
45518609641,48407540028
17655875804,16849676500
91837790217,59029960466
28446329095,98857703224
29399457964,69023034589
53691813414,99709710907
52826023656,30186301227
67287052496,42242719821
93446227656,14097237590
62855966763,75873182212
98453435336,61780405070
55797750136,56409892898
20490468806,20567014963
57284223556,59089043453
81863307895,36231484994
37691189737,56934214289
78319068491,69277253272
41886947398,51226315261
40723408839,21686690540
10815876371,46459748300
82931662223,26975930388
54087269499,25435717559
63332705351,64106800972
46743860740,91364915167
93431077623,10998941806
71148684965,67499222033
85075032207,33588270751
39138275373,40974724902
76434614015,37489955537
90076157176,74349935741
23193085396,45902403118
93030832974,75046686297
75866067633,97218731413
84555412085,90127362797
95693354062,68125933940
24522289286,43643396642
99303445381,50923486873
24557747342,50723176977
62975083287,12141608012
33520516296,65143502031
52064212476,79013330033
96820056529,80523220424
57683043248,98072374836
82456464913,25864218780
10431016008,13626405129
35631186856,76850529832
97742384447,23122537424
13080336136,87991912356
50670381115,49601425723
63299498646,21882716181
12908724861,37585221060
65026604769,73839153777
33535970523,90183183775
42758877100,55217774462
60631425239,59166934778
87609446688,12274504926
74001779493,90318525478
40106977484,98738139842
87269987091,31779529992
72852610387,51367427251
68544954712,69927205620
22958028602,53870449358
97905512086,42074637639
83337230809,13846387690
19724355973,15707087303
90599367579,31474097476
86956769236,56923719060
58682111214,60403097477
47839888594,73695462806
86382485277,99890419943
16300234893,60110388531
59606580277,82823386569
55809654062,15665575295
38942996157,79649762246
87975747181,34312508891
35501436620,56196031179
13872626045,18846945544
36278545882,99218978190
33608903432,87399431578
99368714203,77022384099
92619652046,60949953503
76409414282,54087325558
40399067249,12893591855
86840142726,61709763690
99515500995,85603954002
54758638200,61928731324
53545313601,56945395303
54421027974,22132937806
67847054903,28328351727
13547839397,40888150494
99152587011,12098521783
62581800905,19190028610
49505513146,68484305641
65863728291,69664518331
95511606579,84551658126
39367093334,41117887127
76133341596,48350320191
75507757082,61591819045
14761653756,38836052360
97062050776,95403797817
22313129579,58254532906
90631643821,67119819042
23156921112,65539927569
63656836273,14992383237
51943193402,76870690815
21577867135,65102080243
21902765660,43048394997
22627893864,96737284680
85732344949,56925685074
71740616389,43095288069
14471014019,81709298151
31574212961,75011162655
67342636453,47019471710
20284527905,66116725859
16296395651,95086835940
82721247282,74182143011
15012579745,39698216116
59078662526,77075966557
95157970675,95873689059
50906999734,54088163647
83789261825,45328442683
42876052684,53917497458
77238130018,53624964768
40118136112,43805089940
19724737752,32046245616
35569851783,62153218354
10736186081,38041585570
90311628483,20875300030
89473773904,84280024421
18698393776,34446613246
71908789833,59566513179
64541179999,79124680404
52587749640,42093565331
97464224929,42169513409
68332662097,57598961299
46676783256,35950561381
35500307807,70579156214
57985658665,62092694434
59625103371,95284396872
82615872180,61922771411
62810415866,21754382149
38612812685,23768611745
35136534981,33069986352
74628878508,38307355811
19940185861,39679241906
26791471141,97374639780
15997034654,30277878636
63042826046,22435346503
29278420270,23151498747
44981978272,96981872761
36287758303,17467514774
95081554377,39745961852
77729532231,45069509952
31310734547,51232656000
30721885159,77728555727
90403731882,75684621908
44549966123,75282833948
84184956595,19876446135
39078180721,19209582150
61163152225,64348830859
48923048929,41035635309
55234877343,57185160873
64947487998,14654942923
95198145102,95259961630
29183490770,13297402497
50385391814,30302602571
22707122940,34723505238
34305154193,59672365891
17519073852,58282369208
72122219703,50588694159
96287428964,58728585545
56790260126,12429811757
97939444160,11993756963
10828588417,94899578424
10230393652,34049060723
64929654097,55443181508
16358297301,66085973796
31608143687,83637538465
86445713902,61469212330
99262981981,71677534684
31865627690,84147277530
91801327995,61093886991
11638267501,74282623788
50395455647,50894503573
